cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points
124,350,126,230,21,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle3.hdf5,1189.0,0.9859154929577464,False,1.0327868852459017,False,0.9426229508196722,False,1.1666666666666667,False,-0.10985915492957765,0.10985915492957765,3.642847039801646e-17,1.0276056338028168,0.08402208266239071,-0.10655737704918034,0.10655737704918034,3.3716159320165284e-17,1.0704918032786885,0.10247540852479937,-0.08606557377049184,0.08606557377049184,1.6209537337126293e-16,0.978688524590164,0.09032214137921568,0.05555555555555558,0.05555555555555558,4.99753663869928e-17,1.1555555555555554,0.046481112585225984,1.0319979989224968,0.09703567899316616,0.9426229508196722,1.1666666666666667,0.22404371584699456,0.09402700305085916,-0.06173163754842356,0.08950941532620135,0.10985915492957765,0.07889662216963152,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8289657268186503,0.8224419924742425,0.8224419924742425,99.21302725391988,2.989352,4.40083,80320.0
125,403,147,266,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle4.hdf5,1189.0,1.1352112676056338,False,1.2049180327868851,False,1.0901639344262295,False,1.3888888888888888,False,0.14929577464788746,0.14929577464788746,0.01971830985915491,1.027605633802817,0.08402208266239071,0.17213114754098346,0.17213114754098346,0.03278688524590171,1.0704918032786885,0.10247540852479937,0.14754098360655732,0.14754098360655732,0.030737704918032856,0.9754098360655739,0.08463883781993167,0.2222222222222221,0.2222222222222221,0.1388888888888889,1.1888888888888889,0.11520245196293157,1.2047955309269094,0.13149493281831878,1.0901639344262295,1.3888888888888888,0.29872495446265934,0.10914294537360474,0.17279753200441259,0.17279753200441259,0.2222222222222221,0.03480167576040807,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8280037173135429,0.8202095282288281,0.8202095282288281,99.05867704193368,2.998618,4.402567,76221.0
126,403,149,269,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle5.hdf5,1187.0,1.1352112676056338,False,1.221311475409836,False,1.102459016393443,False,1.3888888888888888,False,0.0,0.0,0.07464788732394374,1.067605633802817,0.07629071867014556,0.016393442622950838,0.016393442622950838,0.09426229508196736,1.1262295081967213,0.09064699213737147,0.012295081967213406,0.012295081967213406,0.07991803278688538,1.0213114754098362,0.0770775148458561,0.0,0.0,0.11111111111111117,1.2444444444444445,0.13379549531991422,1.2119676620744504,0.1281563041964948,1.102459016393443,1.3888888888888888,0.28642987249544594,0.10574234627443568,0.007172131147541061,0.007172131147541061,0.016393442622950838,0.008448986937741173,0,0,0,0,1.0,0.7078651685393258,0,0,,0,0,,0,0,,0.4870032474226052,0.8733915434641674,0.8733915434641674,179.33998347782418,2.999776,4.600042999999999,97789.0
127,403,147,267,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle6.hdf5,1188.0,1.1352112676056338,False,1.2049180327868851,False,1.0942622950819672,False,1.3333333333333333,False,0.0,0.0,2.2180416196671207e-16,1.0974647887323943,0.06465387066115941,-0.016393442622950838,0.016393442622950838,1.8144577783002037e-16,1.160655737704918,0.07810576557096051,-0.008196721311475752,0.008196721311475752,0.002049180327868878,1.0516393442622953,0.06762916017194757,-0.05555555555555558,0.05555555555555558,-0.027777777777777693,1.2777777777777777,0.13028932666176177,1.1919312322019548,0.10475302200216363,1.0942622950819672,1.3333333333333333,0.2390710382513661,0.08788512220511628,-0.020036429872495543,0.020036429872495543,0.05555555555555558,0.024607023836259147,0,0,0,0,1.0,0.7191011235955056,0,0,,0,0,,0,0,,0.8857679369470822,0.8780510836333449,0.8780510836333449,99.12879514014308,2.978349,4.600042999999999,124682.0
128,397,145,265,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle7.hdf5,1185.0,1.1183098591549296,False,1.1885245901639343,False,1.0860655737704918,False,1.3888888888888888,False,-0.016901408450704203,0.016901408450704203,-0.008450704225351997,1.1019718309859154,0.06528894470227878,-0.016393442622950838,0.016393442622950838,-0.01639344262295076,1.1704918032786886,0.07784727915136819,-0.008196721311475308,0.008196721311475308,-0.008196721311475409,1.0631147540983608,0.06762916017194756,0.05555555555555558,0.05555555555555558,2.917517299748726e-16,1.3333333333333335,0.09622504486493755,1.1954472279945612,0.13587018195859518,1.0860655737704918,1.3888888888888888,0.302823315118397,0.11365636121514629,0.003515995792606308,0.024261781985171482,0.05555555555555558,0.0349216248969958,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8874653910021619,0.8713986755195169,0.8713986755195169,98.18959526246968,2.999969,4.603711,96404.0
129,395,146,264,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle8.hdf5,1185.0,1.1126760563380282,False,1.1967213114754098,False,1.0819672131147542,False,1.3888888888888888,False,-0.005633802816901401,0.005633802816901401,-0.011267605633802677,1.1273239436619718,0.010982303487106939,0.00819672131147553,0.00819672131147553,-0.004098360655737573,1.20327868852459,0.012157702437857259,-0.004098360655737654,0.004098360655737654,-0.006147540983606354,1.090983606557377,0.007883354123630363,0.0,0.0,0.02777777777777795,1.3777777777777778,0.024845199749998246,1.1950633674542703,0.138021122413843,1.0819672131147542,1.3888888888888888,0.30692167577413465,0.11549272295732423,-0.00038386054029088124,0.004482221196028646,0.00819672131147553,0.006194974814171349,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.884339003615088,0.8674650544306721,0.8674650544306721,98.09191394754308,2.999197,4.600042999999999,86473.0
130,387,141,257,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle9.hdf5,1185.0,1.0901408450704226,False,1.1557377049180328,False,1.0532786885245902,False,1.3333333333333333,False,-0.022535211267605604,0.022535211267605604,-0.014084507042253428,1.1183098591549299,0.018685210086508253,-0.040983606557376984,0.040983606557376984,-0.0163934426229506,1.1934426229508195,0.024315404875721213,-0.028688524590164022,0.028688524590164022,-0.016393442622950692,1.0836065573770495,0.01869140041145902,-0.05555555555555558,0.05555555555555558,-0.027777777777777693,1.3666666666666667,0.030429030972509555,1.1581226429615947,0.12425545404061442,1.0532786885245902,1.3333333333333333,0.2800546448087431,0.10729041073133991,-0.03694072449267555,0.03694072449267555,0.05555555555555558,0.014588516550096567,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8830645257389468,0.8705715169803451,0.8705715169803451,98.5852666034628,2.964257,4.603904,74415.0
131,362,130,234,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle0.hdf5,1181.0,1.019718309859155,False,1.0655737704918034,False,0.9590163934426228,False,1.1666666666666667,False,-0.07042253521126773,0.07042253521126773,-0.04647887323943673,1.0952112676056338,0.04517593283769978,-0.0901639344262295,0.0901639344262295,-0.06557377049180331,1.1622950819672133,0.05720113548317255,-0.09426229508196737,0.09426229508196737,-0.06147540983606543,1.0549180327868855,0.055788910904870224,-0.16666666666666652,0.16666666666666652,-0.11111111111111095,1.3222222222222222,0.09128709291752758,1.052743785115062,0.08759478186776827,0.9590163934426228,1.1666666666666667,0.20765027322404395,0.08320617334083279,-0.10537885784653278,0.10537885784653278,0.16666666666666652,0.04216322198527298,0,0,0,0,1.0,0.6629213483146067,0,0,,0,0,,0,0,,0.8832398305184858,0.8692177312572485,0.8692177312572485,98.41242448803447,2.959046,4.600622,63938.0
132,378,132,252,20,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle1.hdf5,1176.0,1.064788732394366,False,1.0819672131147542,False,1.0327868852459017,False,1.1111111111111112,False,0.04507042253521121,0.04507042253521121,-0.012676056338027961,1.0811267605633803,0.04030236837516443,0.016393442622950838,0.016393442622950838,-0.0368852459016392,1.137704918032787,0.060622498646230746,0.07377049180327888,0.07377049180327888,-0.010245901639344026,1.0426229508196723,0.05156447864770941,-0.05555555555555558,0.05555555555555558,-0.11111111111111092,1.277777777777778,0.1302893266617618,1.0726634854665333,0.03274616642683311,1.0327868852459017,1.1111111111111112,0.07832422586520948,0.030527902618583895,0.019919700351471337,0.04769747812924913,0.07377049180327888,0.05550199790442649,0,0,0,0,1.0,0.6292134831460674,0,0,,0,0,,0,0,,0.882920776165381,0.8671846536490936,0.8671846536490936,98.21771976137757,2.981824,4.607378,56262.0
133,386,136,257,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle2.hdf5,1179.0,1.087323943661972,False,1.1147540983606556,False,1.0532786885245902,False,1.1666666666666667,False,0.022535211267605826,0.022535211267605826,0.03380281690140859,1.0749295774647887,0.035216900957818056,0.032786885245901454,0.032786885245901454,0.024590163934426347,1.1229508196721312,0.05374949610083541,0.020491803278688492,0.020491803278688492,0.047131147540983784,1.0360655737704918,0.04649427147833282,0.05555555555555558,0.05555555555555558,4.99753663869928e-17,1.2333333333333332,0.12044157438154872,1.105505849303471,0.04790418808043595,1.0532786885245902,1.1666666666666667,0.11338797814207657,0.04333236962121747,0.03284236383693784,0.03284236383693784,0.05555555555555558,0.01606928639891663,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8796175181540545,0.8641896534811302,0.8641896534811302,98.2460712349953,2.99688,4.603904,52740.0
134,392,143,262,22,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle3.hdf5,1179.0,1.104225352112676,False,1.1721311475409837,False,1.0737704918032789,False,1.2222222222222223,False,0.01690140845070398,0.01690140845070398,0.019718309859154987,1.0732394366197184,0.03309109894217048,0.057377049180328044,0.057377049180328044,0.04508196721311462,1.118032786885246,0.045857707313767676,0.020491803278688714,0.020491803278688714,0.020491803278688533,1.0344262295081967,0.04457614895468346,0.05555555555555558,0.05555555555555558,0.055555555555555684,1.2,0.08425417160057262,1.1430873034197901,0.06688535436919693,1.0737704918032789,1.2222222222222223,0.14845173041894344,0.058512901131081665,0.03758145411631908,0.03758145411631908,0.057377049180328044,0.021868198835830275,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8794430381772395,0.8649637251972643,0.8649637251972643,98.35358148834908,2.992634,4.60873,51565.0
136,417,147,277,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle0.hdf5,975.0,1.1746478873239437,False,1.2049180327868851,False,1.1352459016393444,False,1.1111111111111112,False,0.07042253521126773,0.07042253521126773,0.04366197183098612,1.0901408450704224,0.05689861937105356,0.032786885245901454,0.032786885245901454,0.04508196721311499,1.1278688524590164,0.059277654858243704,0.061475409836065475,0.061475409836065475,0.0409836065573773,1.0508196721311474,0.06405778347521071,-0.11111111111111116,0.11111111111111116,-0.027777777777777665,1.1555555555555554,0.04648111258522645,1.156480733215321,0.04157538598790873,1.1111111111111112,1.2049180327868851,0.09380692167577398,0.03594991666857969,0.013393429795530876,0.06894898535108646,0.11111111111111116,0.08454127688061969,0,0,0,0,2.0,0.6179775280898876,0,0,,0,0,,0,0,,0.8755390532281553,0.8604257282877363,0.8604257282877363,98.27382629196318,2.999969,4.600042999999999,124769.0
137,421,158,280,21,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle1.hdf5,1254.0,1.1859154929577465,False,1.2950819672131149,False,1.147540983606557,False,1.1666666666666667,False,0.011267605633802802,0.011267605633802802,0.040845070422535074,1.123380281690141,0.053942007108804764,0.09016393442622972,0.09016393442622972,0.0614754098360657,1.1737704918032787,0.08306640039447954,0.01229508196721274,0.01229508196721274,0.03688524590163932,1.0885245901639344,0.05057782219335934,0.05555555555555558,0.05555555555555558,-0.027777777777777637,1.1555555555555557,0.04648111258522645,1.1988012776110213,0.06607133921843975,1.147540983606557,1.2950819672131149,0.14754098360655776,0.05511450517479188,0.04232054439570021,0.04232054439570021,0.09016393442622972,0.03799109057752677,0,0,0,0,1.0,0.9887640449438202,0,0,,0,0,,0,0,,0.8806407801751156,0.8610977598255946,0.8610977598255946,97.7808181508884,2.999969,4.604676,112299.0
138,419,153,282,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle2.hdf5,1257.0,1.180281690140845,False,1.2540983606557377,False,1.1557377049180328,False,1.0555555555555556,False,-0.005633802816901401,0.005633802816901401,0.0028169014084509954,1.1464788732394366,0.04684025112201579,-0.040983606557377206,0.040983606557377206,0.024590163934426274,1.2081967213114755,0.07017657309181546,0.008196721311475752,0.008196721311475752,0.010245901639344347,1.1131147540983608,0.04642196308079938,-0.11111111111111116,0.11111111111111116,-0.027777777777777835,1.1444444444444444,0.06334307917217438,1.1614183278175427,0.08202562801252802,1.0555555555555556,1.2540983606557377,0.19854280510018207,0.07062539487099788,-0.037382949793478504,0.04148131044921638,0.11111111111111116,0.05333642049040027,0,0,0,0,1.0,1.0,0,0,,0,0,,0,0,,0.8743894001747483,0.8607193130087532,0.8607193130087532,98.43661334832476,2.978542,4.606413,89373.0
139,415,149,276,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle3.hdf5,1252.0,1.1690140845070425,False,1.221311475409836,False,1.1311475409836065,False,1.1111111111111112,False,-0.01126760563380258,0.01126760563380258,-0.008450704225352011,1.1628169014084506,0.03335382561265385,-0.032786885245901676,0.032786885245901676,-0.03688524590163926,1.2295081967213115,0.04708657906998242,-0.024590163934426368,0.024590163934426368,-0.008196721311475152,1.1286885245901639,0.03221843279841413,0.05555555555555558,0.05555555555555558,-0.027777777777777807,1.1333333333333333,0.0633430791721744,1.1581460530028989,0.04847401402346613,1.1111111111111112,1.221311475409836,0.11020036429872482,0.04185483678658688,-0.003272274814643761,0.03105005259242155,0.05555555555555558,0.04020863740709204,0,0,0,0,1.0,0.9662921348314607,0,0,,0,0,,0,0,,0.8732554477971437,0.8579783341994386,0.8579783341994386,98.25055616472328,2.999969,4.602167,85093.0
140,403,148,270,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle4.hdf5,1253.0,1.1352112676056338,False,1.213114754098361,False,1.1065573770491803,False,1.1111111111111112,False,-0.03380281690140863,0.03380281690140863,-0.022535211267605538,1.1690140845070425,0.01991850087849201,-0.008196721311475086,0.008196721311475086,-0.020491803278688134,1.237704918032787,0.03711223417269252,-0.024590163934426146,0.024590163934426146,-0.02459016393442634,1.1352459016393444,0.018781047930144443,0.0,0.0,0.027777777777777738,1.1111111111111112,0.03928371006591949,1.1414986274660714,0.04937169438300193,1.1065573770491803,1.213114754098361,0.10655737704918056,0.04325164585839101,-0.016647425536827465,0.016647425536827465,0.03380281690140863,0.015339988320652207,0,0,0,0,1.0,0.9775280898876404,0,0,,0,0,,1,0,16.0,0.8730884793170366,0.8574621449629688,0.8574621449629688,98.2102232792842,2.974488,4.607572,73942.0
141,403,146,270,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle5.hdf5,1251.0,1.1352112676056338,False,1.1967213114754098,False,1.1065573770491803,False,1.0555555555555556,False,0.0,0.0,-0.01690140845070424,1.1611267605633804,0.024427586916819448,-0.01639344262295106,0.01639344262295106,-0.012295081967212898,1.2360655737704918,0.039052882785478915,0.0,0.0,-0.012295081967212854,1.1295081967213114,0.022744978566410428,-0.05555555555555558,0.05555555555555558,-0.027777777777777693,1.1,0.04648111258522664,1.123511377921445,0.058884105746228904,1.0555555555555556,1.1967213114754098,0.14116575591985425,0.05241077830040991,-0.01798724954462666,0.01798724954462666,0.05555555555555558,0.026210685666954763,0,0,0,0,1.0,0.9550561797752809,0,0,,0,0,,1,0,15.0,0.8730159168463398,0.8573090855082833,0.8573090855082833,98.2008539552411,2.977384,4.607572,62312.0
142,399,144,268,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle6.hdf5,1250.0,1.123943661971831,False,1.180327868852459,False,1.098360655737705,False,1.0555555555555556,False,-0.011267605633802802,0.011267605633802802,-0.005633802816901394,1.1487323943661973,0.024427586916819663,-0.016393442622950838,0.016393442622950838,-0.01639344262295081,1.2131147540983607,0.0277964343570684,-0.008196721311475308,0.008196721311475308,-0.004098360655737518,1.119672131147541,0.023614525067027464,0.0,0.0,-0.027777777777777693,1.077777777777778,0.03042903097250981,1.1145469355293878,0.05214533606948992,1.0555555555555556,1.180327868852459,0.12477231329690341,0.04678612843228708,-0.008964442392057237,0.008964442392057237,0.016393442622950838,0.006866469942331549,0,0,0,0,1.0,0.9438202247191011,0,0,,0,0,,1,0,14.0,0.8712087610104065,0.8574774462410572,0.8574774462410572,98.42387779096435,2.957501,4.609116,55720.0
143,395,142,263,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle7.hdf5,1247.0,1.1126760563380282,False,1.1639344262295082,False,1.0778688524590163,False,1.1111111111111112,False,-0.011267605633802802,0.011267605633802802,-0.01126760563380274,1.1352112676056338,0.021079759925485542,-0.016393442622950838,0.016393442622950838,-0.01639344262295077,1.1950819672131145,0.02347183780864697,-0.020491803278688714,0.020491803278688714,-0.014344262295081714,1.1040983606557377,0.019135438573651315,0.05555555555555558,0.05555555555555558,0.027777777777777825,1.088888888888889,0.030429030972509607,1.116397611534416,0.035524691352405796,1.0778688524590163,1.1639344262295082,0.08606557377049184,0.03182082349995304,0.0018506760050283066,0.025927101772749483,0.05555555555555558,0.036001563140820404,0,0,0,0,1.0,0.9269662921348315,0,0,,0,0,,1,0,13.0,0.8699259267654307,0.8543287971418785,0.8543287971418785,98.20707382736072,2.969855,4.600429,51205.0
144,428,160,287,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle8.hdf5,1245.0,1.2056338028169014,False,1.3114754098360657,False,1.1762295081967211,False,1.0555555555555556,False,0.09295774647887312,0.09295774647887312,0.040845070422535296,1.1425352112676057,0.03648947586413711,0.14754098360655754,0.14754098360655754,0.06557377049180342,1.2131147540983607,0.057959572228404456,0.0983606557377048,0.0983606557377048,0.03893442622950816,1.1131147540983606,0.037180060426365034,-0.05555555555555558,0.05555555555555558,1.6113064868195185e-16,1.077777777777778,0.03042903097250981,1.1872235691013109,0.1052533321684664,1.0555555555555556,1.3114754098360657,0.2559198542805101,0.0886550224471535,0.07082595756689497,0.09860373534467276,0.14754098360655754,0.08776000942568357,0,0,0,0,1.0,0.898876404494382,0,0,,0,0,,1,0,12.0,0.8678291509605962,0.8509060544277643,0.8509060544277643,98.04995067126984,2.993406,4.603517,48946.0
145,432,164,294,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle9.hdf5,1247.0,1.2169014084507042,False,1.3442622950819672,False,1.2049180327868851,False,1.1111111111111112,False,0.011267605633802802,0.011267605633802802,0.05211267605633809,1.1588732394366197,0.0486517284014967,0.032786885245901454,0.032786885245901454,0.09016393442622964,1.2393442622950819,0.0824575497702241,0.028688524590164022,0.028688524590164022,0.06352459016393477,1.1327868852459015,0.05472500945180402,0.05555555555555558,0.05555555555555558,8.067932607956157e-17,1.077777777777778,0.03042903097250981,1.2192982118576667,0.09580014801783036,1.1111111111111112,1.3442622950819672,0.233151183970856,0.07856990774379441,0.032074642756355964,0.032074642756355964,0.05555555555555558,0.01822323741181618,0,0,0,0,1.0,0.9269662921348315,0,0,,0,0,,1,0,11.0,0.8662750045873069,0.8525854302627699,0.8525854302627699,98.4197195749566,2.970821,4.611818,48947.0
146,431,161,292,19,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle0.hdf5,1244.0,1.2140845070422537,False,1.319672131147541,False,1.1967213114754098,False,1.0555555555555556,False,-0.0028169014084504784,0.0028169014084504784,0.0042253521126762806,1.1746478873239437,0.05174978329823531,-0.024590163934426146,0.024590163934426146,0.004098360655737683,1.2639344262295082,0.08486674823307983,-0.008196721311475308,0.008196721311475308,0.010245901639344558,1.1508196721311474,0.058636642513046504,-0.05555555555555558,0.05555555555555558,1.6113064868195185e-16,1.077777777777778,0.03042903097250981,1.19650837630519,0.1085448814964243,1.0555555555555556,1.319672131147541,0.2641165755919854,0.09071802892981842,-0.022789835552476878,0.022789835552476878,0.05555555555555558,0.02372558865567963,0,0,0,0,1.0,0.8876404494382022,0,0,,0,0,,1,0,10.0,0.893380532396876,0.8465362155334497,0.8465362155334497,94.75651022551988,2.999776,4.600042999999999,125050.0
147,439,166,295,19,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle1.hdf5,1237.0,1.236619718309859,False,1.360655737704918,False,1.209016393442623,False,1.0555555555555556,False,0.022535211267605382,0.022535211267605382,0.009859154929577372,1.1971830985915493,0.04858644594552108,0.040983606557376984,0.040983606557376984,0.008196721311475764,1.3,0.07853468568526792,0.012295081967213184,0.012295081967213184,0.0020491803278689367,1.172950819672131,0.054632853883550325,0.0,0.0,-0.027777777777777693,1.077777777777778,0.03042903097250981,1.215461851253239,0.12535348330683657,1.0555555555555556,1.360655737704918,0.3051001821493624,0.10313238805281058,0.018953474948048887,0.018953474948048887,0.040983606557376984,0.01733708879330385,0,0,0,0,1.0,0.848314606741573,0,0,,0,0,,1,0,9.0,0.8713458041191344,0.8476244096711879,0.8476244096711879,97.277614199115,2.989159,4.606027,102378.0
148,433,166,293,20,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle2.hdf5,1240.0,1.2197183098591549,False,1.360655737704918,False,1.2008196721311477,False,1.1111111111111112,False,-0.016901408450704203,0.016901408450704203,0.0028169014084505014,1.2185915492957746,0.011372748866579354,0.0,0.0,0.020491803278688644,1.339344262295082,0.02289219679306083,-0.008196721311475308,0.008196721311475308,0.0020491803278690915,1.1975409836065574,0.012764271723273877,0.05555555555555558,0.05555555555555558,0.027777777777777825,1.077777777777778,0.03042903097250981,1.2230762077015829,0.103232647910711,1.1111111111111112,1.360655737704918,0.24954462659380683,0.08440410111869222,0.007614356448344017,0.020163421329433773,0.05555555555555558,0.03269734904887652,0,0,0,0,1.0,0.8764044943820225,0,0,,1,0,8.0,1,0,8.0,0.863547523728956,0.8459858724847423,0.8459858724847423,97.966336448007,2.983947,4.603132,77395.0
149,436,167,296,20,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle3.hdf5,1238.0,1.228169014084507,False,1.3688524590163935,False,1.213114754098361,False,1.1111111111111112,False,0.008450704225352101,0.008450704225352101,-0.004225352112676073,1.2230985915492958,0.009214325202132941,0.00819672131147553,0.00819672131147553,0.0040983606557378855,1.3508196721311474,0.01956940391198565,0.012295081967213184,0.012295081967213184,0.0020491803278690217,1.2049180327868854,0.006480077172471068,0.0,0.0,0.027777777777777738,1.088888888888889,0.030429030972509607,1.2303118345775932,0.10599158512432362,1.1111111111111112,1.3688524590163935,0.25774134790528236,0.08615017928419265,0.007235626876010204,0.007235626876010204,0.012295081967213184,0.005175342101011522,0,0,0,0,1.0,0.8651685393258427,0,0,,1,0,7.0,1,0,7.0,0.8617492170735236,0.8448736903676513,0.8448736903676513,98.04171255725868,2.999969,4.604096999999999,65446.0
150,431,164,295,21,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle4.hdf5,1237.0,1.2140845070422537,False,1.3442622950819672,False,1.209016393442623,False,1.1666666666666667,False,-0.01408450704225328,0.01408450704225328,-0.0028169014084504815,1.2225352112676056,0.00975803271869245,-0.024590163934426368,0.024590163934426368,-0.008196721311475193,1.3508196721311476,0.01956940391198565,-0.004098360655737876,0.004098360655737876,0.004098360655737948,1.205737704918033,0.006734293739812713,0.05555555555555558,0.05555555555555558,0.027777777777777943,1.1,0.046481112585226546,1.2335074655583775,0.07683616464091998,1.1666666666666667,1.3442622950819672,0.1775956284153004,0.062290798220777856,0.003195630980784514,0.024582146796993276,0.05555555555555558,0.03589529952809406,0,0,0,0,1.0,0.848314606741573,0,0,,1,0,6.0,1,0,6.0,0.8584703128022811,0.4018784230033991,0.4018784230033991,46.81331631510453,3.123126,4.61317,46319.0
151,425,160,286,21,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle5.hdf5,1236.0,1.1971830985915493,False,1.3114754098360657,False,1.1721311475409837,False,1.1666666666666667,False,-0.016901408450704425,0.016901408450704425,-0.015492957746478807,1.2191549295774649,0.014958780898421004,-0.032786885245901454,0.032786885245901454,-0.028688524590163814,1.3491803278688526,0.02289219679306087,-0.03688524590163933,0.03688524590163933,-0.02049180327868865,1.2008196721311477,0.01664761968162894,0.0,0.0,0.027777777777777856,1.1222222222222222,0.04648111258522622,1.2118640806588163,0.06772360578272461,1.1666666666666667,1.3114754098360657,0.14480874316939896,0.055883829600682146,-0.021643384899561302,0.021643384899561302,0.03688524590163933,0.01680688725223107,0,0,0,0,1.0,0.8314606741573034,0,0,,1,0,5.0,1,0,5.0,,,,,,,
