candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,balanced_cycle_rank,selection_role,selection_subrole,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,cycle_table_n_frames,downsample,n_candidates,overlay_png
136,69.5,217.21428571428572,278.0,868.8571428571429,28,448,67,215,73,221,6825.68310546875,14.66269588470459,2349.12939453125,bright,2802321.63626392,41,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
126,407.7142857142857,207.57142857142858,1630.857142857143,830.2857142857143,28,448,405,205,411,212,6776.69140625,14.560759544372559,2014.7230224609375,bright,2762865.674039021,42,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
158,22.36842105263158,259.1842105263158,89.47368421052632,1036.7368421052631,38,608,20,256,26,264,5758.9521484375,12.565688133239746,2231.792236328125,bright,2749877.473517632,43,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
67,207.12307692307692,107.49230769230769,828.4923076923077,429.96923076923076,65,1040,201,99,214,115,4369.14404296875,9.55148696899414,1276.8623046875,bright,2712568.4554848354,44,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
121,88.66666666666667,191.54166666666666,354.6666666666667,766.1666666666666,24,384,86,189,92,195,7124.3671875,15.28415584564209,1756.6297607421875,bright,2613358.5214878917,45,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
103,272.0,159.38709677419354,1088.0,637.5483870967741,31,496,269,156,276,163,6215.076171875,13.392236709594727,1646.44287109375,bright,2580246.909119267,46,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
41,265.0,62.0,1060.0,248.0,21,336,263,60,268,65,7179.9658203125,15.399835586547852,1983.1268310546875,bright,2321976.156146759,47,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
39,378.25714285714287,63.0,1513.0285714285715,252.0,35,560,374,59,383,68,5500.29931640625,11.965570449829102,1482.7254638671875,bright,2303497.663796204,48,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
22,263.75,27.041666666666668,1055.0,108.16666666666667,24,384,261,25,268,30,6580.91455078125,14.232250213623047,2468.442626953125,bright,2247869.340508595,49,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
80,437.1363636363636,115.63636363636364,1748.5454545454545,462.54545454545456,22,352,435,113,441,119,6852.712890625,14.718936920166016,2118.734130859375,bright,2219022.2729205936,50,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
87,323.125,125.33333333333333,1292.5,501.3333333333333,24,384,321,123,326,129,6421.32373046875,13.821365356445312,1648.8427734375,bright,2130035.072419703,51,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
24,76.52380952380952,30.428571428571427,306.0952380952381,121.71428571428571,21,336,74,28,80,34,6857.50537109375,14.728904724121094,1862.4425048828125,bright,2121074.4083757587,52,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
83,162.875,122.66666666666667,651.5,490.6666666666667,24,384,161,120,166,126,6319.13134765625,13.608736991882324,1927.86328125,bright,2063889.5166579075,53,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
147,33.38235294117647,236.26470588235293,133.52941176470588,945.0588235294117,34,544,30,233,38,240,5211.35498046875,11.422883987426758,1646.03271484375,bright,2023975.9142125677,54,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
10,191.72222222222223,11.166666666666666,766.8888888888889,44.666666666666664,18,288,190,9,195,14,7150.96435546875,15.339492797851562,1991.923583984375,bright,1974458.9921113104,55,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
108,404.72727272727275,167.63636363636363,1618.909090909091,670.5454545454545,33,528,401,165,409,171,5245.3427734375,11.374552726745605,1656.418212890625,bright,1968893.1222285228,56,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
106,82.15,165.3,328.6,661.2,20,320,80,163,85,169,6515.48388671875,14.017278671264648,1673.063232421875,bright,1826587.0663654245,57,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
62,8.409090909090908,94.9090909090909,33.63636363636363,379.6363636363636,22,352,6,92,12,98,5959.08251953125,12.859600067138672,1761.8116455078125,bright,1685891.1953014769,58,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
34,223.56521739130434,50.34782608695652,894.2608695652174,201.3913043478261,23,368,221,48,227,54,5606.3095703125,12.125602722167969,1633.8089599609375,bright,1563537.2995032445,59,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
63,391.0,94.4375,1564.0,377.75,16,256,389,92,394,98,6742.5478515625,14.489720344543457,1659.81298828125,bright,1563162.124461487,60,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
3,141.75,3.1875,567.0,12.75,16,256,139,2,145,6,6696.15234375,14.393186569213867,1996.001708984375,bright,1542063.5196715593,61,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
167,201.3,267.7,805.2,1070.8,10,160,200,266,204,270,8322.359375,17.776762008666992,1560.089111328125,bright,1479446.0195997357,62,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
119,305.3939393939394,190.87878787878788,1221.5757575757575,763.5151515151515,33,528,302,187,309,195,4419.3662109375,9.65598201751709,1210.568603515625,bright,1408219.5818339596,63,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
7,106.26315789473684,6.947368421052632,425.05263157894734,27.789473684210527,19,304,104,5,110,10,5482.9853515625,11.86900520324707,1611.439453125,bright,1236474.0516734328,64,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
168,42.13333333333333,272.4222222222222,168.53333333333333,1089.6888888888889,45,720,39,268,47,277,3519.517822265625,7.783707141876221,1449.5120849609375,bright,1232770.3204108314,65,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
164,54.766666666666666,262.43333333333334,219.06666666666666,1049.7333333333333,30,480,52,260,59,266,4259.408203125,9.323164939880371,1529.5716552734375,bright,1191334.9567204155,66,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
30,286.5,40.0,1146.0,160.0,18,288,284,38,290,43,5527.81982421875,11.96229076385498,1435.602783203125,bright,1190256.9844951155,67,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
55,428.2307692307692,82.23076923076923,1712.923076923077,328.9230769230769,13,208,427,80,431,85,6438.6220703125,13.878093719482422,1570.457763671875,bright,1161625.4067096226,68,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
111,94.61111111111111,174.72222222222223,378.44444444444446,698.8888888888889,18,288,93,172,97,178,5358.54150390625,11.61008071899414,1487.54833984375,bright,1119835.7891357727,69,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
45,73.84210526315789,70.15789473684211,295.36842105263156,280.63157894736844,19,304,72,68,77,73,5085.39697265625,11.04176139831543,1533.053955078125,bright,1066883.0597679326,70,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
42,203.78571428571428,63.357142857142854,815.1428571428571,253.42857142857142,14,224,202,62,207,66,5884.18310546875,12.70375919342041,1524.3216552734375,bright,1046517.4331061477,71,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
118,454.6470588235294,188.0,1818.5882352941176,752.0,17,272,453,186,458,191,5301.20947265625,11.490793228149414,1455.3231201171875,bright,1035556.7324597994,72,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
17,436.0,18.647058823529413,1744.0,74.58823529411765,17,272,434,17,439,22,5252.3896484375,11.389215469360352,1553.8511962890625,bright,1016950.1563965734,73,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
70,288.6470588235294,103.0,1154.5882352941176,412.0,17,272,287,101,292,106,5237.3662109375,11.35795783996582,1579.9478759765625,bright,1011258.3384769242,74,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
178,157.0,294.5,628.0,1178.0,18,288,154,292,161,298,5081.54345703125,11.033742904663086,1258.4722900390625,bright,1009231.9931476023,75,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
38,65.72727272727273,58.04545454545455,262.90909090909093,232.1818181818182,22,352,63,56,69,62,4485.09423828125,9.792738914489746,1551.9686279296875,bright,966269.8514121519,76,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
151,404.5833333333333,241.45833333333334,1618.3333333333333,965.8333333333334,24,384,402,239,408,245,4289.048828125,9.384836196899414,1481.4722900390625,bright,966048.4966189563,77,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
155,42.5,250.0,170.0,1000.0,24,384,40,247,46,254,4265.06591796875,9.334936141967773,1779.1572265625,bright,955538.8316525146,78,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
104,320.95238095238096,157.66666666666666,1283.8095238095239,630.6666666666666,21,336,318,156,326,161,4556.41015625,9.941121101379395,1183.3121337890625,bright,951212.3281675614,79,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
75,440.0,106.83333333333333,1760.0,427.3333333333333,12,192,438,105,443,109,6054.89111328125,13.058945655822754,1605.2249755859375,bright,948845.9280031677,80,158.0,12,future8_negative,low_risk_negative,0.1268052199398837,0,0,0,18_c2_xN_HighHighCOV_170723,2,3,5818,3878,5818,3878,5817,16,1219.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_158_rank12_18_c2_xN_HighHighCOV_170723_local2.png
17,211.55172413793105,21.06896551724138,846.2068965517242,84.27586206896552,58,928,207,17,217,26,8829.2822265625,25.297578811645508,3494.285400390625,bright,12954848.852650095,1,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
70,206.1829268292683,99.17073170731707,824.7317073170732,396.6829268292683,82,1312,200,94,212,106,7190.4619140625,20.693876266479492,3222.958740234375,bright,12201479.390172299,2,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
175,300.4,275.77894736842103,1201.6,1103.1157894736841,95,1520,293,269,306,283,6589.99365234375,19.133668899536133,3199.211181640625,bright,11978621.876429062,3,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
25,411.10526315789474,32.0,1644.421052631579,128.0,38,608,408,29,416,36,10379.9345703125,29.676673889160156,3533.05419921875,bright,11705593.462891385,4,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
115,301.8888888888889,167.0888888888889,1207.5555555555557,668.3555555555556,45,720,298,163,306,172,9108.9091796875,26.087261199951172,3155.72314453125,bright,10693192.185771335,5,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
43,146.18666666666667,59.77333333333333,584.7466666666667,239.09333333333333,75,1200,139,55,152,66,6843.39599609375,19.838245391845703,2831.031494140625,bright,10182072.681306163,6,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
37,418.96521739130435,51.495652173913044,1675.8608695652174,205.98260869565217,115,1840,411,44,428,58,5040.27099609375,15.909900665283203,2545.68603515625,bright,9221874.250505352,7,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
28,338.2016129032258,47.399193548387096,1352.8064516129032,189.59677419354838,248,3968,328,34,349,59,2759.67431640625,13.32405948638916,1591.1865234375,bright,9118976.05920459,8,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
31,254.06896551724137,45.55172413793103,1016.2758620689655,182.20689655172413,58,928,249,40,261,51,6729.826171875,21.33087158203125,2972.588623046875,bright,8326077.354816198,9,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
15,16.157894736842106,18.57894736842105,64.63157894736842,74.3157894736842,38,608,13,16,20,23,8230.2900390625,23.606002807617188,3130.176025390625,bright,7382801.4912453,10,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
20,77.24137931034483,29.32758620689655,308.9655172413793,117.3103448275862,58,928,73,24,82,36,6626.9892578125,19.078227996826172,2667.5439453125,bright,7333010.295597754,11,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
153,25.946428571428573,231.60714285714286,103.78571428571429,926.4285714285714,56,896,21,228,33,237,5752.19970703125,19.544925689697266,1998.4090576171875,bright,6295873.686268553,12,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
167,31.9,255.16666666666666,127.6,1020.6666666666666,60,960,29,249,37,262,5947.7802734375,17.21769142150879,2460.74609375,bright,6144422.723459043,13,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
176,103.05128205128206,273.20512820512823,412.20512820512823,1092.820512820513,39,624,100,270,108,277,7368.4697265625,21.17219352722168,2301.14892578125,bright,6084260.014959963,14,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
149,78.66666666666667,225.22222222222223,314.6666666666667,900.8888888888889,27,432,76,222,82,229,8551.236328125,24.534425735473633,1797.9190673828125,bright,5664591.16124941,15,150.0,13,future8_positive,high_warning_positive,40.97186183003927,1,1,0,17_c2_x10_HighHighCOV_150723,4,10,12377,4950,6188,4950,6187,16,1237.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_150_rank13_17_c2_x10_HighHighCOV_150723_local4.png
