cycleNo,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique
126,97789,9777.458173751831,2.999776,4.600042999999999,1.6002669999999992,3.9525357932794085,0.2937151396431156,-0.1422674531389011,0.500889,0.35798504944318893,0.6420149505568111,-0.38636046847019023,1.3603947908867728,0.48701716120829114,0.8733776296784813,-8.685536399841231e-05,-0.0001412910310815004,3.49916,-0.500889,3.574444,-0.500889,3.696635,-0.500889,3.998543,-0.500889,4.167257,0.500889,4.319948,0.500889,4.388205799999999,0.500889,0.0,0.00482468826997605,0.03265226817196384,1.1311198018047846,0.09536622362730886,0.4400517367834464,0.46458203958924493,4.125,0.10191142165958628,2.850971608903913,0.7068319235507482,0.26842641407297596,0.0,0.006116413984285211,0.9938835860157148,4.074999999999999,0.18509360845420728,1.809675456517395,0.4057635950275815,0.8626933877317992,0.125039354076663,0.5750703938115606,0.29989025211177633,3.625,0.10178913083924986,2.8766028642006694,0.5717866416386082,galvanostatic_1,2
127,124682,12676.95731806755,2.978349,4.600042999999999,1.6216939999999993,3.933260142602782,0.26177906965546677,0.01062986071766575,0.5008889999999999,0.5106109943696765,0.48938900563032356,0.007783631649669134,1.763819020580427,0.8858013261150482,0.8780176944653789,-2.9286628572690717e-05,-0.00011926408894258474,3.534099,-0.500889,3.608997,-0.500889,3.756477,-0.500889,3.913029,0.500889,4.120349,0.500889,4.291379,0.500889,4.362995,0.500889,0.0,0.009641274287240664,0.0031680849527995444,1.5371069175729488,0.07228857410154911,0.5654285486117043,0.3622828772867465,3.825,0.09810225068780064,2.818510741045622,0.9478402938982012,0.6688203865995301,0.0010505624398308825,0.5516313778151654,0.44731805974500377,3.825,0.15310508154046792,2.3779930100875672,0.4537387096924198,0.8682865309734185,0.12716151385193067,0.5760561799026975,0.29678230624537183,3.625,0.1004139550043002,2.8783678175627743,0.5677216381428934,galvanostatic_2,2
128,96404,12641.344967603687,2.999969,4.603711,1.6037419999999996,3.935662634330525,0.26109160475486876,0.05186376081905317,0.500889,0.5517717107173976,0.4482282892826024,0.016191938641574,1.7588640665216786,0.8875280025816265,0.8713360639400525,-2.6522118962845195e-05,-0.00011792351890638615,3.536029,-0.500889,3.611893,-0.500889,3.764391,-0.500889,3.913415,0.500889,4.122665,0.500889,4.294080999999999,0.500889,4.36454,0.500889,0.0,0.006460629595226714,0.004284099042560916,1.5312030671914298,0.07247869905960228,0.5644312911350211,0.36309000980537665,3.825,0.09884876198664401,2.8174944586471717,0.9547689511102349,0.6702075776622158,0.0010172457780751173,0.552137972988116,0.44684478123380894,3.825,0.1543680343785603,2.378611648470878,0.4471836672797742,0.8609954895292122,0.12810501543696476,0.5740005340368327,0.29789445052620267,3.625,0.10048051681143276,2.878143612974121,0.5697135070643603,galvanostatic_4,2
129,86473,12590.603125572205,2.999197,4.600042999999999,1.6008459999999993,3.9299603974651043,0.26297319591129026,0.013224122986365676,0.5008889999999999,0.5132006522267066,0.4867993477732934,0.01701864570209788,1.7518040580457601,0.8844113518739292,0.8673927061718312,-2.9585415721978555e-05,-0.0001192826217494521,3.525026,-0.500889,3.604364,-0.500889,3.753581,-0.500889,3.911677,0.500889,4.117067,0.500889,4.289448,0.500889,4.362223,0.500889,0.0,0.00962991960601696,0.006383569247849014,1.5275727472677016,0.07205845491635365,0.564491139809927,0.3634504052737194,3.825,0.09868838282455027,2.817616447264779,0.9542284187658915,0.6678492158927383,0.0011333312152933214,0.550614794790672,0.44825187399403466,3.825,0.1522402201204099,2.3742370596914615,0.4533172708026535,0.8597235313749628,0.1271544090483684,0.5752705424927276,0.297575048458904,3.625,0.10269584982755477,2.8769731708299413,0.5701099547843382,galvanostatic_6,2
130,74415,12603.77000451088,2.964257,4.603904,1.639647,3.9336712837734336,0.26382378384814126,0.025530766337431995,0.500889,0.5254854532016394,0.4745145467983605,0.01265858113802604,1.7536360427192919,0.8831473119286589,0.8704887307906328,-2.8236761363219668e-05,-0.0001189779529181811,3.525799,-0.500889,3.606102,-0.500889,3.7588895,-0.500889,3.914573,0.500889,4.120928,0.500889,4.292536999999999,0.500889,4.365118,0.500889,0.0,0.009621718465154841,0.006746042411374204,1.5303675534776235,0.07437615297487135,0.5623019790962175,0.3633218679289111,3.825,0.0971862240004207,2.8224805233265204,0.9333518455360352,0.6683417591922006,0.0015905015103216832,0.5508189951514372,0.4475905033382412,3.825,0.15157010464386564,2.3817433694543477,0.4522294467299829,0.862025794285432,0.13080797980215464,0.5712049118637795,0.2979871083340658,3.625,0.10190506893889599,2.883991302706587,0.5574367692173693,galvanostatic_8,2
131,63938,12595.300001382828,2.959046,4.600622,1.6415760000000006,3.92782750100097,0.25886997834815484,0.0212300852388251,0.5008889999999999,0.5211924051424818,0.4788075948575182,0.014183496773500856,1.7524575617757343,0.8833205292746176,0.8691370325011167,-2.7543474819077784e-05,-0.00011924866537409799,3.530045,-0.500889,3.6086303000000006,-0.500889,3.757442,-0.500889,3.9097470000000003,0.500889,4.11089,0.500889,4.284043,0.500889,4.356818,0.500889,0.0,0.006425526440281382,0.006741010682390478,1.5305289504259514,0.07387650096020743,0.5632326526454954,0.3628908463942972,3.825,0.09796595612086981,2.8230075738363936,0.9323533911472578,0.6688454294333565,0.0018722129981706458,0.5476270664282761,0.4505007205735533,3.825,0.15367141625433792,2.3852094600783436,0.4435326283580038,0.8616835209926114,0.1297667875094187,0.5753458296538965,0.2948873828366848,3.625,0.10227333831907126,2.8833543719795003,0.556659642982034,galvanostatic_10,2
132,56262,12578.394708871841,2.981824,4.607378,1.6255539999999997,3.9283122432369986,0.261183188813597,0.02010250901141091,0.500889,0.5200668301873378,0.4799331698126622,0.015886384694202952,1.7501054298144747,0.8829959072543387,0.8671095225601357,-2.914934188842021e-05,-0.00011943015017574951,3.526764,-0.500889,3.602627,-0.500889,3.754932,-0.500889,3.908589,0.500889,4.114944,0.500889,4.284236,0.500889,4.358169,0.500889,0.0,0.003925492510291811,0.007163043671459804,1.5253144448429377,0.07568131113806387,0.5627906117111904,0.3615280771507457,3.825,0.09788947287253714,2.823053140353117,0.938335142876175,0.667098488176906,0.002534107169072195,0.5513387210331887,0.44612717179773914,3.825,0.15121645017235166,2.3831493976208806,0.4388909791132593,0.8582159566660714,0.1325392485873272,0.5716922627451704,0.2957684886675024,3.625,0.10138555662795701,2.8843088955827167,0.5602180492776908,galvanostatic_12,2
133,52740,12533.127734661102,2.99688,4.603904,1.607024,3.9269286679180886,0.2632850482830021,0.012004620705347014,0.5008889999999999,0.5119833143723929,0.48801668562760714,0.01553360883376257,1.7438071716351846,0.8796703902344737,0.864136781400711,-2.981498935421146e-05,-0.00011944612536148325,3.521938,-0.500889,3.599345,-0.500889,3.75140875,-0.500889,3.907334,0.500889,4.11533,0.500889,4.287132,0.500889,4.362416,0.500889,0.0,0.003439076768075285,0.007338023094863384,1.5207320181553425,0.07491287994943126,0.560825490770831,0.3642616292797378,3.825,0.0986096579288155,2.8178538992400157,0.9463032401229493,0.6656251477900691,0.0023557661474126936,0.5471074832101054,0.4505367506424819,3.825,0.15445825038885688,2.3811008499638,0.4455608578530274,0.8551068703653357,0.13139218244532966,0.5715037476372085,0.2971040699174619,3.625,0.10050209525982823,2.8746233577755436,0.5652395789890257,galvanostatic_14,2
134,51565,12537.437133073821,2.992634,4.60873,1.6160960000000006,3.92760437872588,0.26431553827472526,0.009645743760302557,0.5008889999999999,0.5096286240667119,0.49037137593328806,0.014605928524257305,1.7444067633745037,0.8795063459493805,0.8649004174251231,-3.0393474783800083e-05,-0.00011985473522311531,3.52271,-0.500889,3.598573,-0.500889,3.751458,-0.500889,3.909554,0.500889,4.115137,0.500889,4.286553,0.500889,4.362609,0.500889,0.0,0.0038588297401939437,0.007485842836087193,1.5218793209655432,0.07470047718848331,0.5636731485469384,0.3616263742645783,3.825,0.09906785585089227,2.820612050036438,0.9417010629105836,0.6662961292171254,0.002595638060479684,0.5488140064844639,0.4485903554550565,3.825,0.1531489684563851,2.3853154473340594,0.44885171250225686,0.8555831917484426,0.13085302398014134,0.5752448915816097,0.293902084438249,3.625,0.10293262345687566,2.8767318836120723,0.5621831689647523,galvanostatic_16,2
136,124769,12476.762742757795,2.999969,4.600042999999999,1.6000739999999993,3.9260436266460417,0.26562627033945546,0.00438788222234692,0.500889,0.504380094414478,0.49561990558552205,0.015149499525962201,1.7359647815158916,0.8755571405209269,0.8604076409949647,-3.25019663226105e-05,-0.00012042312619149258,3.5168032,-0.500889,3.595291,-0.500889,3.75223,-0.500889,3.90801,0.500889,4.113979,0.500889,4.289641,0.500889,4.364732,0.500889,0.0,0.0064317489403296815,0.015388561169530648,1.5164863498544277,0.07652034824563603,0.5604335292179371,0.3630461225364269,3.825,0.1001869927128771,2.822837789570064,0.9477601347527853,0.6614396127294481,0.0,0.5474807926366227,0.4525192073633772,3.825,0.15718007616184457,2.327603367930193,0.7007183816106325,0.8550467371249796,0.1357142932219069,0.5704533944441799,0.29383231233391327,3.625,0.10116818508230511,2.889937787925827,0.5682453523559824,galvanostatic_0,2
137,112299,12518.260021686554,2.999969,4.604676,1.6047070000000003,3.9377262740006587,0.2615311133866612,0.050245457083322224,0.5008889999999999,0.550156279218871,0.44984372078112894,0.019620933323177006,1.7417385400007102,0.8806797366619434,0.8610588033387667,-2.769796226941362e-05,-0.00011974268312041353,3.532362,-0.500889,3.609576,-0.500889,3.767866,-0.500889,3.919013,0.500889,4.121507,0.500889,4.296590999999999,0.500889,4.367049,0.500889,0.0,0.006466174364619619,0.008415109797146877,1.522534190907742,0.07655908970458272,0.5585924664765101,0.3648484438189072,3.825,0.09687475297722524,2.8257657533919254,0.9487926399696278,0.6669990825307812,0.0010325676149734342,0.5428286602786976,0.4561387721063291,3.825,0.14950134452704777,2.373873695396602,0.4508496076729579,0.8555351083769608,0.13544167727726447,0.5708823703836461,0.2936759523390894,3.625,0.10184389828376751,2.8886987058652895,0.5667521949580406,galvanostatic_2,2
138,89373,12470.609990358353,2.978542,4.606413,1.6278709999999998,3.9230267275463517,0.26621577043406336,0.009936739250109138,0.500889,0.5099191030848242,0.4900808969151757,0.013782791097397332,1.735108713183502,0.8744457521404494,0.8606629610430522,-3.088388344807053e-05,-0.00011975182625249597,3.514217,-0.500889,3.595099,-0.500889,3.746053,-0.500889,3.90357,0.500889,4.11089,0.500889,4.290028,0.500889,4.365697,0.500889,0.0,0.006437882810766017,0.007921944233093139,1.5168936429058768,0.07849205372980529,0.5596009983670607,0.361906947903134,3.825,0.09705427465969474,2.8309240540764598,0.9318266882977072,0.6617842857258219,0.0013855038843594383,0.5481447064779714,0.4504697896376691,3.825,0.15015799846853117,2.372108973430535,0.4465092348411116,0.855109357180053,0.13816617913351842,0.5684672256878566,0.29336659517862496,3.625,0.1008988124348303,2.8940958184063006,0.5579788981620066,galvanostatic_4,2
139,85093,12442.760003089898,2.999969,4.602167,1.6021979999999996,3.9294569641686152,0.2641561172263351,0.014757133054422836,0.500889,0.5147309414405415,0.48526905855945845,0.015419032576294726,1.7312337819965824,0.8733264072864385,0.8579073747101438,-3.0913326571792246e-05,-0.00012130368337703976,3.523289,-0.500889,3.601276,-0.500889,3.753581,-0.500889,3.912063,0.500889,4.115137,0.500889,4.291379,0.500889,4.366855999999999,0.500889,0.0,0.00963072158371602,0.006945423776618248,1.512535900288837,0.07868692024060794,0.559132477530299,0.3621806022290929,3.875,0.09701470201931925,2.8296122088315085,0.9440380653881963,0.6600993469507348,0.0019539318515170035,0.545737186586996,0.4523088815614871,3.825,0.14808991451689055,2.380954324898825,0.44032543620727066,0.8524365533381019,0.13810646921099026,0.5695053583849001,0.29238817240410964,3.625,0.10275762197117405,2.8902215548280026,0.5659299757001137,galvanostatic_6,2
140,73942,12437.849997520447,2.974488,4.607572,1.6330840000000002,3.927010362148711,0.2651518451516154,0.028600164426171887,0.500889,0.5285494035865949,0.4714505964134051,0.015752952021396458,1.7305506242800055,0.8731517881507008,0.8573988361293043,-3.0747679330157146e-05,-0.00012047419959518806,3.519042,-0.500889,3.59838,-0.500889,3.752616,-0.500889,3.909168,0.500889,4.1134,0.500889,4.291765,0.500889,4.36454,0.500889,0.0,0.006433543985690674,0.006694526717247535,1.512399549790162,0.07924415352126443,0.5577569341825511,0.36299891229618464,3.875,0.09687901109355947,2.832273152416746,0.9261002800775475,0.6595191492213894,0.0017552241740274883,0.5442004614340583,0.4540443143919143,3.825,0.1493488570385224,2.376254208539087,0.44474897816672265,0.8528804005687662,0.1391651374283697,0.5682399437200694,0.292594918851561,3.625,0.10085907664282602,2.894543979030609,0.5549167446795775,galvanostatic_8,2
141,62312,12436.228402853012,2.977384,4.607572,1.6301880000000004,3.92939800613044,0.2680214493733353,0.021784073533187863,0.5008889999999999,0.5217454101938631,0.4782545898061369,0.015816747546387514,1.7303250023546233,0.8730708749505052,0.8572541274041178,-3.125596188209225e-05,-0.00012056760398042335,3.510935,-0.500889,3.594712,-0.500889,3.753774,-0.500889,3.9125455000000002,0.500889,4.119577,0.500889,4.293116,0.500889,4.368207,0.500889,0.0,0.006422442208097508,0.007061353533084046,1.513501284041189,0.07996786928466486,0.5582866258009485,0.36174550491438673,3.875,0.09795301183180903,2.8333695266062286,0.9284213133952579,0.6613986613936819,0.0018848716184292397,0.5469367138158905,0.45117841456568014,3.825,0.15053164968565402,2.3765233925644003,0.43870673542473304,0.8521026226475126,0.14057558103374285,0.5670963822719752,0.2923280366942818,3.625,0.10100339451017891,2.8959414450032694,0.5555971119259767,galvanostatic_10,2
142,55720,12424.450020074844,2.957501,4.609116,1.651615,3.926797942910983,0.26569036115100225,0.01542579906676241,0.500889,0.5153984206748026,0.48460157932519743,0.013946975735624834,1.7286862072514637,0.8713165914935441,0.8573696157579194,-3.0307862684074763e-05,-0.00012075875407664752,3.515761,-0.500889,3.596643,-0.500889,3.755511,-0.500889,3.908782,0.500889,4.111662,0.500889,4.290471899999999,0.500889,4.369558,0.500889,0.0,0.004387923585153209,0.007645506918645345,1.5115814395332032,0.08139306650230568,0.5573749002279458,0.3612320332697484,3.875,0.09783994654076368,2.833645144412682,0.9152141628243889,0.6597598621771295,0.0023218786012216665,0.5441200016193268,0.4535581197794515,3.825,0.14987220141689858,2.382285967172803,0.4379561128911703,0.8518215773561073,0.14263593404472924,0.5676411934419713,0.2897228725132994,3.625,0.10409605248502693,2.8940723113333253,0.5478970544082518,galvanostatic_12,2
143,51205,12392.599969387054,2.969855,4.600429,1.6305740000000002,3.922834879015721,0.26479380935318997,0.009713558773557293,0.500889,0.5096963187188751,0.4903036812811249,0.015686177633001612,1.724254723907309,0.8699704507701554,0.8542842731371536,-3.121792977237531e-05,-0.00012126968621086994,3.514409,-0.500889,3.594326,-0.500889,3.749334,-0.500889,3.904535,0.500889,4.108766999999999,0.500889,4.284970399999999,0.500889,4.363381,0.500889,0.0,0.003233567058371068,0.0076751816264354344,1.5085037499398755,0.08116159693699271,0.5580462944474881,0.360792108615519,3.825,0.09822310969372827,2.8353088534991153,0.9251366389626446,0.6602357014964717,0.0030177418056012203,0.5433000614749761,0.4536821967194226,3.825,0.15171772172988351,2.3856948747559126,0.4350387583263522,0.8482680484434693,0.14198360137884206,0.5695237861305342,0.28849261249062363,3.625,0.10272622693247044,2.8938877063506094,0.5531664631706045,galvanostatic_14,2
144,48946,12352.92996931076,2.993406,4.603517,1.6101110000000003,3.923586247170351,0.26846856564200183,0.009230619008703492,0.500889,0.5092142360969232,0.4907857639030769,0.01714710560797313,1.7187352053883604,0.8679411554981667,0.8507940498901937,-3.30528077633037e-05,-0.00012146704298474603,3.505337,-0.500889,3.586798,-0.500889,3.744701,-0.500889,3.9068515,0.500889,4.112048,0.500889,4.294274,0.500889,4.366855999999999,0.500889,0.0,0.003218521621274023,0.00737562570231893,1.5042253170938609,0.08219531034478993,0.5554989285945339,0.3623057610606761,3.875,0.09789015395972835,2.8321614087624165,0.9342370290581584,0.6566265167444644,0.003074589245878778,0.541258066664595,0.455667344089526,3.875,0.14899392580181828,2.377846461545189,0.4352630475829919,0.847598800349419,0.14348936063847745,0.5665311853186112,0.28997945404291126,3.625,0.10079320038026529,2.8933763364513534,0.5604196146808319,galvanostatic_16,2
145,48947,12353.83002114296,2.970821,4.611818,1.6409970000000005,3.9237934226816757,0.27052223236890965,0.0036942188285288445,0.500889,0.5036876621651991,0.4963123378348009,0.013817579102779374,1.7188604348500767,0.8663390069764281,0.8525214278736487,-3.368390297868145e-05,-0.00012182802877113807,3.507653,-0.500889,3.588342,-0.500889,3.743929,-0.500889,3.9055,0.500889,4.112242,0.500889,4.296205,0.500889,4.374191,0.500889,0.0,0.003927667868440471,0.008172271482858661,1.504511949972567,0.08293058447250834,0.5559405736421819,0.36112884188530975,3.825,0.09789831797274665,2.8371367852533216,0.9168279710277146,0.6549666339395452,0.0030441437724338096,0.5428528309214056,0.4541030253061607,3.825,0.14762533038907305,2.3830354225191486,0.43859617560781816,0.8495453160330408,0.1445199454815947,0.5660307179039359,0.2894493366144694,3.625,0.09994643759122777,2.898929602217903,0.550534573951766,galvanostatic_18,2
146,125050,12505.166399240496,2.999776,4.600042999999999,1.6002669999999992,3.9296261091483404,0.2675389265832479,0.01352260107157138,0.5008889999999999,0.5134986005597761,0.4865013994402239,0.046883687426830745,1.7399167479303257,0.8934002176785782,0.8465165302517474,-3.3690941076093833e-05,-0.00012007368582795854,3.513444,-0.500889,3.591431,-0.500889,3.772112,-0.500889,3.912449,0.500889,4.112627,0.500889,4.29717,0.500889,4.377666,0.500889,0.0,0.006425016447913351,0.016825404441458948,1.5163361721007234,0.07932232208680352,0.5556618855994411,0.36501579231375547,3.825,0.10923142420374758,2.813372890238522,0.9475519848254849,0.6726302579222028,0.0,0.5351897357033911,0.464810264296609,3.825,0.1751275775170261,2.2400484148321085,0.7401195382572687,0.843705914178521,0.14256070061136755,0.5719829605538693,0.285456338834763,3.625,0.10223666383365199,2.893952681106602,0.5621509329551403,galvanostatic_0,2
147,102378,12354.619026660917,2.989159,4.606027,1.6168680000000002,3.9333890041024437,0.26103303609220463,0.05639147682119207,0.500889,0.5562913907284768,0.44370860927152317,0.023805293444614475,1.7189702137903222,0.8713877536174682,0.8475824601728538,-2.7668038870517062e-05,-0.00012093180756321339,3.525992,-0.500889,3.606295,-0.500889,3.769989,-0.500889,3.912835,0.500889,4.11282,0.500889,4.293309,0.500889,4.368207,0.500889,0.0,0.006890903946416536,0.0017386717719800346,1.501790169554601,0.08222159142106092,0.5588301563702218,0.35894825220871723,3.875,0.10074341820178817,2.834217415348664,0.9288267004817962,0.6571610814272094,0.001087824562237601,0.5463030893461084,0.4526090860916541,3.875,0.152398759966131,2.3624465195094424,0.44275573246807776,0.844629088127393,0.14534747083804528,0.568576802594458,0.2860757265674967,3.625,0.09961575174178988,2.8979753828127706,0.5563259566108314,galvanostatic_2,2
148,77395,12286.794532060623,2.983947,4.603132,1.6191849999999994,3.9316965961625434,0.26500133583552726,0.03798330048452745,0.500889,0.5379158860391499,0.4620841139608502,0.017673650590278037,1.7095333962136983,0.8636035234019881,0.8459298728117101,-3.018700971082642e-05,-0.00012208788488633242,3.516919,-0.500889,3.598187,-0.500889,3.76304,-0.500889,3.91438,0.500889,4.113592,0.500889,4.296011,0.500889,4.371875,0.500889,0.0,0.005513971704155688,0.005064992118252061,1.4963208156872088,0.08432566670940822,0.555467448419598,0.3602068848709938,3.875,0.09911535529097798,2.838852505121441,0.9241197365879805,0.6526646286472423,0.001730384713058472,0.5404280169635937,0.4578415983233479,3.875,0.1509990312285768,2.370090678064196,0.43745040372502636,0.8436561870399661,0.14822257149155524,0.567102170119133,0.28467525838931196,3.625,0.10022489198665324,2.9002787914793124,0.5549091900154347,galvanostatic_4,2
149,65446,12265.876205682755,2.999969,4.604096999999999,1.6041279999999993,3.923581845704856,0.2686297967379483,0.017480525563059627,0.5008889999999999,0.5174495003514348,0.4825504996485652,0.017022319862522232,1.706622907441175,0.8618226136518486,0.8448002937893264,-3.293967347859316e-05,-0.00012237304011431026,3.506109,-0.500889,3.589693,-0.500889,3.751071,-0.500889,3.908203,0.500889,4.109346,0.500889,4.293502,0.500889,4.368786,0.500889,0.0,0.006031318662425565,0.006967682787073115,1.492554570835675,0.08623552009675317,0.5546731259983583,0.35909135390488855,3.875,0.09938204298311891,2.842784402037204,0.9304460559479516,0.6501007357189712,0.001957872375679415,0.5413657574899733,0.4566763701343473,3.875,0.15177324474260315,2.3717272079819107,0.4340472208383635,0.842453835116694,0.15127049115905006,0.5649420923169559,0.28378741652399403,3.625,0.10078660718231296,2.9062248845514502,0.5598042107003846,galvanostatic_6,2
150,46319,9058.40505361557,3.123126,4.61317,1.4900440000000001,4.038487277531898,0.1979068444001592,0.1813599045532072,0.500889,0.6810380189555042,0.3189619810444958,0.4567446607517465,1.2603487358056804,0.8585466982787135,0.40180203752696697,2.4622535348999058e-05,-0.0001442963766335678,3.784081,-0.500889,3.81014,-0.500889,3.8737455,-0.500889,4.011284,0.500889,4.165519,0.500889,4.332495,0.500889,4.401216,0.500889,0.0,0.006905712722219523,0.00487931257826331,1.0455138318818087,0.0006435721698321493,0.4871972093302296,0.5121592184999383,3.875,0.14242130373658568,2.337038577507103,0.7016664151406324,0.6458227632418009,0.0010418703763183637,0.5407731274274813,0.45818500219620006,3.875,0.15148337059496336,2.35915040573348,0.43342529699914956,0.3996910686400138,0.0,0.40062898155741516,0.5993710184425848,4.074999999999999,0.14725751596385953,2.213682148283206,0.5492185705707542,galvanostatic_8,2
