target,echem_feature,n,spearman_rho,p_value,abs_spearman_rho
radius2_slope_median_px2_per_s,shape_V_mean,54,-0.03240584760941677,0.816054651975692,0.03240584760941677
object_mean_residual,shape_charge_mAh_pos,54,-0.03240584760941677,0.816054651975692,0.03240584760941677
phase_slope_positive_fraction,shape_V_std,54,0.0321768310185375,0.8173322481358836,0.0321768310185375
object_mean_residual,all_dq_abs_peak_frac,54,-0.0321768310185375,0.8173322481358836,0.0321768310185375
transferred_masked_residual_signature,shape_I_pos_fraction,54,0.031963047258556525,0.8185252915361859,0.031963047258556525
transferred_masked_residual_signature,shape_I_neg_fraction,54,-0.031963047258556525,0.8185252915361859,0.031963047258556525
transferred_masked_residual_signature,charge_discharge_capacity_gap_mAh,54,0.031963047258556525,0.8185252915361859,0.031963047258556525
transferred_masked_residual_signature,charge_discharge_capacity_abs_gap_mAh,54,0.031963047258556525,0.8185252915361859,0.031963047258556525
velocity_particle_mse_fraction_of_full_mean,neg_dq_abs_peak_frac,54,0.031947814427658226,0.8186103156028757,0.031947814427658226
diffusion_proxy_abs_median_um2_per_s,all_dq_abs_lowV_frac,54,0.031947814427658226,0.8186103156028757,0.031947814427658226
object_mean_residual,highV_charge_discharge_imbalance,54,-0.03171879783677896,0.8198888511873024,0.03171879783677896
roi_norm_mean_delta_last_minus_first,all_dq_abs_highV_frac,54,0.03148978124589969,0.8211678516963136,0.03148978124589969
object_mean_residual,shape_dVdt_sign_consistency,54,-0.031260764655020416,0.8224473139335992,0.031260764655020416
radius2_slope_median_px2_per_s,echem_regime_pc2,72,-0.031183635483560745,0.7948373726134105,0.031183635483560745
object_mean_residual,echem_regime_pc4,72,0.030990547957346744,0.796080213054843,0.030990547957346744
velocity_particle_mse_fraction_of_full_mean,all_dq_abs_midV_frac,54,0.030573714882382606,0.8262884390005736,0.030573714882382606
threshold_robust_phase_score,coulombic_efficiency_pct,54,0.030573714882382606,0.8262884390005736,0.030573714882382606
threshold_robust_phase_score,coulombic_inefficiency_pct,54,-0.030573714882382606,0.8262884390005736,0.030573714882382606
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_peak_voltage,54,0.030414460957522097,0.8271793681887244,0.030414460957522097
low_rank_dmd_particle_mse_fraction_of_full_mean,dqdv_entropy_asymmetry,54,0.030115681700624064,0.8288514389339441,0.030115681700624064
persistence_particle_mse_fraction_of_full_mean,all_dq_abs_midV_frac,54,0.029657648518865525,0.8314162087801488,0.029657648518865525
roi_norm_mean_delta_last_minus_first,neg_dq_abs_midV_frac,54,-0.029199615337106983,0.8339827227670397,0.029199615337106983
radius2_slope_median_px2_per_s,highV_charge_discharge_imbalance,54,-0.028970598746227712,0.8352666257452003,0.028970598746227712
threshold_robust_phase_score,neg_dq_abs_entropy,54,-0.028741582155348444,0.8365509550704441,0.028741582155348444
diffusion_proxy_abs_median_um2_per_s,shape_dVdt_sign_consistency,54,-0.028512565564469173,0.8378357075067436,0.028512565564469173
threshold_robust_phase_score,echem_regime_pc2,72,-0.028383866353457764,0.812906903943204,0.028383866353457764
radius2_slope_median_px2_per_s,all_dq_abs_highV_frac,54,0.028283548973589902,0.8391208798149139,0.028283548973589902
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_entropy,54,-0.02690944942831428,0.8468405491869279,0.02690944942831428
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,all_dq_abs_midV_frac,54,0.026222399655676465,0.8507057888244198,0.026222399655676465
radius2_slope_median_px2_per_s,pos_dq_abs_lowV_frac,54,0.026222399655676465,0.8507057888244198,0.026222399655676465
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_peak_frac,54,0.025993383064797197,0.8519949810183254,0.025993383064797197
threshold_robust_phase_score,dqdv_entropy_asymmetry,54,0.025993383064797197,0.8519949810183254,0.025993383064797197
roi_norm_mean_delta_last_minus_first,lowV_charge_discharge_imbalance,54,0.025993383064797197,0.8519949810183254,0.025993383064797197
threshold_robust_phase_score,echem_regime_pc1,72,0.02587372851267579,0.8291907468570918,0.02587372851267579
low_rank_dmd_particle_mse_fraction_of_full_mean,lowV_charge_discharge_imbalance,54,-0.025535349883038655,0.8545745142484954,0.025535349883038655
low_rank_dmd_particle_mse_fraction_of_full_mean,shape_charge_mAh_pos,54,-0.025306333292159384,0.8558648487314555,0.025306333292159384
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,neg_dq_abs_peak_frac,54,0.025077316701280116,0.8571555574194066,0.025077316701280116
phase_slope_abs_median_per_s,pos_dq_abs_entropy,54,-0.024619283519521574,0.8597380842727024,0.024619283519521574
phase_slope_positive_fraction,all_dq_abs_entropy,54,0.024619283519521574,0.8597380842727024,0.024619283519521574
low_rank_dmd_particle_mse_fraction_of_full_mean,echem_regime_pc4,72,0.0244255720660708,0.8386185077599501,0.0244255720660708
object_mean_residual,shape_V_mean,54,-0.024390266928642303,0.8610298958623407,0.024390266928642303
diffusion_proxy_abs_median_um2_per_s,neg_dq_abs_peak_frac,54,0.023703217156004493,0.8649074837716989,0.023703217156004493
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_lowV_frac,54,0.02347420056512522,0.8662007197971912,0.02347420056512522
object_mean_residual,all_dq_abs_entropy,54,-0.023245183974245954,0.8674943036816902,0.023245183974245954
persistence_particle_mse_fraction_of_full_mean,shape_charge_mAh_pos,54,0.022787150792487408,0.8700825018041974,0.022787150792487408
radius2_slope_median_px2_per_s,capacity_mAh,54,0.022558134201608137,0.8713771094240198,0.022558134201608137
radius2_slope_median_px2_per_s,capacity_fade_from_first_mAh,54,-0.022558134201608137,0.8713771094240198,0.022558134201608137
radius2_slope_median_px2_per_s,capacity_fraction_of_first,54,0.022558134201608137,0.8713771094240198,0.022558134201608137
radius2_slope_median_px2_per_s,shape_charge_mAh_neg_abs,54,0.022558134201608137,0.8713771094240198,0.022558134201608137
threshold_robust_phase_score,pos_dq_abs_highV_frac,54,0.022100101019849598,0.8739673252163004,0.022100101019849598
object_mean_residual,capacity_mAh,54,0.022100101019849598,0.8739673252163004,0.022100101019849598
object_mean_residual,capacity_fade_from_first_mAh,54,-0.022100101019849598,0.8739673252163004,0.022100101019849598
object_mean_residual,capacity_fraction_of_first,54,0.022100101019849598,0.8739673252163004,0.022100101019849598
object_mean_residual,shape_charge_mAh_neg_abs,54,0.022100101019849598,0.8739673252163004,0.022100101019849598
persistence_particle_mse_fraction_of_full_mean,echem_regime_pc3,72,-0.021432715409753826,0.8581730721852172,0.021432715409753826
persistence_particle_mse_fraction_of_full_mean,neg_dq_abs_highV_frac,54,0.020955018065453246,0.8804485463621949,0.020955018065453246
velocity_particle_mse_fraction_of_full_mean,pos_dq_abs_entropy,54,-0.020496984883694704,0.8830432376579648,0.020496984883694704
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_I_pos_fraction,54,-0.020267968292815436,0.884341042018027,0.020267968292815436
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_I_neg_fraction,54,0.020267968292815436,0.884341042018027,0.020267968292815436
roi_norm_mean_delta_last_minus_first,all_dq_abs_peak_voltage,54,-0.020163867155310516,0.8849310681452909,0.020163867155310516
transferred_masked_residual_signature,echem_outlier_score,54,-0.019590254771373355,0.8881833005266404,0.019590254771373355
velocity_particle_mse_fraction_of_full_mean,shape_V_std,54,-0.019122885338419084,0.8908345173973616,0.019122885338419084
threshold_robust_phase_score,pos_dq_abs_peak_frac,54,-0.019122885338419084,0.8908345173973616,0.019122885338419084
threshold_robust_phase_score,dqdv_peak_concentration,54,-0.019122885338419084,0.8908345173973616,0.019122885338419084
transferred_masked_residual_signature,echem_regime_pc1,72,0.019119661840723997,0.8733451638656533,0.019119661840723997
object_mean_residual,midV_charge_discharge_imbalance,54,0.018893868747539816,0.8921340797839625,0.018893868747539816
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_V_range,54,0.01866485215666054,0.8934339234622856,0.01866485215666054
persistence_particle_mse_fraction_of_full_mean,shape_I_pos_fraction,54,0.018206818974902002,0.8960344412831894,0.018206818974902002
persistence_particle_mse_fraction_of_full_mean,shape_I_neg_fraction,54,-0.018206818974902002,0.8960344412831894,0.018206818974902002
radius2_slope_median_px2_per_s,shape_dVdt_sign_consistency,54,0.017977802384022735,0.8973351087151187,0.017977802384022735
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,pos_dq_abs_midV_frac,54,0.017748785793143457,0.8986360440175178,0.017748785793143457
radius2_slope_median_px2_per_s,all_dq_abs_peak_voltage,54,-0.017643383760896702,0.8992348723659347,0.017643383760896702
object_mean_residual,all_dq_abs_peak_voltage,54,0.017643383760896702,0.8992348723659347,0.017643383760896702
low_rank_dmd_particle_mse_fraction_of_full_mean,shape_V_mean,54,0.01751976920226419,0.8999372438299762,0.01751976920226419
low_rank_dmd_particle_mse_fraction_of_full_mean,pos_dq_abs_peak_voltage,54,-0.017147757202166262,0.902051453463769,0.017147757202166262
diffusion_proxy_abs_median_um2_per_s,pos_dq_abs_peak_voltage,54,0.017147757202166262,0.902051453463769,0.017147757202166262
diffusion_proxy_abs_median_um2_per_s,echem_regime_pc3,72,-0.01699170230683186,0.8873436598094607,0.01699170230683186
roi_norm_mean_delta_last_minus_first,shape_V_mean,54,-0.016832719429626376,0.9038423966939283,0.016832719429626376
object_mean_residual,voltage_peak_hysteresis_proxy,54,-0.01642171290405508,0.9061796209557278,0.01642171290405508
radius2_slope_median_px2_per_s,neg_dq_abs_highV_frac,54,0.016374686247867837,0.9064470927910047,0.016374686247867837
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_highV_frac,54,-0.015687636475230027,0.9103559607978949,0.015687636475230027
object_mean_residual,neg_dq_abs_peak_voltage,54,0.01533610531332682,0.9123567661210925,0.01533610531332682
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_I_abs_mean_mA,54,-0.015122900366482887,0.9135705255588352,0.015122900366482887
object_mean_residual,shape_charge_mAh_abs,54,-0.014771570111712946,0.915571047535631,0.014771570111712946
object_mean_residual,echem_regime_pc3,72,0.014481564466049883,0.9039002497578784,0.014481564466049883
low_rank_dmd_particle_mse_fraction_of_full_mean,dqdv_integral_asymmetry,54,0.014313536929954405,0.9181799283532104,0.014313536929954405
phase_slope_positive_fraction,neg_dq_abs_peak_voltage,54,0.014176231802234875,0.9189621634240871,0.014176231802234875
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,pos_dq_abs_highV_frac,54,0.013626487157316592,0.9220948451975612,0.013626487157316592
threshold_robust_phase_score,pos_dq_abs_midV_frac,54,-0.013626487157316592,0.9220948451975612,0.013626487157316592
roi_norm_mean_delta_last_minus_first,all_dq_abs_midV_frac,54,-0.012939437384678782,0.92601159539546,0.012939437384678782
radius2_slope_median_px2_per_s,neg_dq_abs_peak_voltage,54,0.012629733787445616,0.9277777362546461,0.012629733787445616
velocity_particle_mse_fraction_of_full_mean,neg_dq_abs_lowV_frac,54,0.012023371021161699,0.9312366224080606,0.012023371021161699
transferred_masked_residual_signature,signed_charge_fraction,54,0.011341726446584573,0.9351264426981174,0.011341726446584573
roi_norm_mean_delta_last_minus_first,all_dq_abs_peak_frac,54,0.011336321248523887,0.9351572937134484,0.011336321248523887
low_rank_dmd_particle_mse_fraction_of_full_mean,all_dq_abs_lowV_frac,54,-0.010191238294127535,0.9416950944864844,0.010191238294127535
velocity_particle_mse_fraction_of_full_mean,lowV_charge_discharge_imbalance,54,-0.010191238294127535,0.9416950944864844,0.010191238294127535
velocity_particle_mse_fraction_of_full_mean,all_dq_abs_peak_voltage,54,-0.010081933577655258,0.9423193712119118,0.010081933577655258
roi_norm_mean_delta_last_minus_first,all_dq_abs_lowV_frac,54,0.009962221703248265,0.9430031262436499,0.009962221703248265
radius2_slope_median_px2_per_s,echem_regime_pc4,72,0.009557832547592921,0.9364891334855676,0.009557832547592921
transferred_masked_residual_signature,coulombic_efficiency_pct,54,-0.009279594365387377,0.9469028347031925,0.009279594365387377
transferred_masked_residual_signature,coulombic_inefficiency_pct,54,0.009279594365387377,0.9469028347031925,0.009279594365387377
threshold_robust_phase_score,all_dq_abs_entropy,54,0.008817138748851911,0.9495454552827663,0.008817138748851911
threshold_robust_phase_score,shape_V_std,54,-0.008359105567093371,0.952163335892122,0.008359105567093371
phase_slope_abs_median_per_s,all_dq_abs_peak_frac,54,0.006526972840059208,0.962639596880591,0.006526972840059208
persistence_particle_mse_fraction_of_full_mean,shape_V_std,54,0.006068939658300667,0.9652597097586024,0.006068939658300667
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,echem_regime_pc4,72,-0.005985713312633951,0.9602004948488949,0.005985713312633951
velocity_particle_mse_fraction_of_full_mean,shape_I_pos_fraction,54,0.005839923067421397,0.9665699044893876,0.005839923067421397
velocity_particle_mse_fraction_of_full_mean,shape_I_neg_fraction,54,-0.005839923067421397,0.9665699044893876,0.005839923067421397
roi_norm_mean_delta_last_minus_first,neg_dq_abs_lowV_frac,54,-0.005839923067421397,0.9665699044893876,0.005839923067421397
threshold_robust_phase_score,all_dq_abs_midV_frac,54,-0.004465823522145773,0.9744327928185752,0.004465823522145773
threshold_robust_phase_score,neg_dq_abs_midV_frac,54,-0.004465823522145773,0.9744327928185752,0.004465823522145773
object_mean_residual,echem_regime_pc1,72,-0.004441013102921964,0.9704659456028812,0.004441013102921964
diffusion_proxy_abs_median_um2_per_s,shape_V_range,54,-0.004236806931266502,0.9757435288290334,0.004236806931266502
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_charge_mAh_abs,54,0.004007790340387233,0.9770543284324605,0.004007790340387233
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,pos_dq_abs_entropy,54,0.0037787737495079627,0.9783651881941249,0.0037787737495079627
object_mean_residual,echem_regime_pc2,72,0.00366866299806597,0.9756005711655523,0.00366866299806597
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_charge_mAh_pos,54,-0.0033207405677494212,0.9809870744509942,0.0033207405677494212
radius2_slope_median_px2_per_s,midV_charge_discharge_imbalance,54,-0.0033207405677494212,0.9809870744509942,0.0033207405677494212
object_mean_residual,neg_dq_abs_highV_frac,54,-0.003091723976870151,0.9822980940745681,0.003091723976870151
low_rank_dmd_particle_mse_fraction_of_full_mean,echem_regime_pc3,72,-0.0029928566563169755,0.980094187290769,0.0029928566563169755
low_rank_dmd_particle_mse_fraction_of_full_mean,shape_V_std,54,0.0028627073859908802,0.9836091601131693,0.0028627073859908802
persistence_particle_mse_fraction_of_full_mean,highV_charge_discharge_imbalance,54,-0.0028627073859908802,0.9836091601131693,0.0028627073859908802
phase_slope_abs_median_per_s,all_dq_abs_lowV_frac,54,-0.0028627073859908802,0.9836091601131693,0.0028627073859908802
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,highV_charge_discharge_imbalance,54,0.001946641022473799,0.9888538196782641,0.001946641022473799
roi_norm_mean_delta_last_minus_first,shape_dVdt_sign_consistency,54,-0.001946641022473799,0.9888538196782641,0.001946641022473799
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,capacity_mAh,54,0.0017176244315945282,0.9901650662347469,0.0017176244315945282
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,capacity_fade_from_first_mAh,54,-0.0017176244315945282,0.9901650662347469,0.0017176244315945282
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,capacity_fraction_of_first,54,0.0017176244315945282,0.9901650662347469,0.0017176244315945282
low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,shape_charge_mAh_neg_abs,54,0.0017176244315945282,0.9901650662347469,0.0017176244315945282
roi_norm_mean_delta_last_minus_first,echem_regime_pc3,72,0.0011585251572839904,0.9922938591036911,0.0011585251572839904
low_rank_dmd_particle_mse_fraction_of_full_mean,neg_dq_abs_midV_frac,54,0.001030574658956717,0.9940989468921184,0.001030574658956717
