candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,pre_event_sampling_rank,event_relative_bin,selection_reason,sampling_priority,cycles_to_next_event,cycles_since_prev_event,already_in_existing_video_cohort,future_any_drop_within_8cycles,future_any_drop_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,downsample,n_candidates,overlay_png
131,402.35714285714283,204.78571428571428,1609.4285714285713,819.1428571428571,14,224,401,203,405,208,10187.646484375,24.39013671875,2245.841552734375,bright,3478693.2683467865,30,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
96,293.0,127.86363636363636,1172.0,511.45454545454544,22,352,291,125,296,131,8067.21044921875,19.39970588684082,1619.7164306640625,bright,3443033.220926041,31,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
24,71.0,27.5,284.0,110.0,12,192,69,26,74,30,10893.2666015625,26.050809860229492,2399.713134765625,bright,3405341.003929116,32,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
71,395.1111111111111,100.0,1580.4444444444443,400.0,18,288,394,97,398,104,8767.541015625,21.047929763793945,1696.8531494140625,bright,3321694.5749650374,33,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
149,26.96,233.36,107.84,933.44,25,400,24,231,31,237,7343.65576171875,17.696823120117188,1756.7064208984375,bright,3248984.4267541543,34,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
79,168.71428571428572,109.05714285714286,674.8571428571429,436.22857142857146,35,560,165,107,174,113,6171.19970703125,14.937456130981445,1477.0472412109375,bright,3226370.8714756696,35,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
112,41.94871794871795,163.71794871794873,167.7948717948718,654.8717948717949,39,624,38,161,47,168,5817.75537109375,14.10562515258789,1244.7218017578125,bright,3200459.9832700286,36,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
89,421.6,121.275,1686.4,485.1,40,640,419,117,425,126,5647.54931640625,13.705047607421875,1561.061767578125,bright,3095997.289864421,37,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
63,182.8695652173913,87.21739130434783,731.4782608695652,348.8695652173913,23,368,181,85,186,91,7463.07763671875,17.977882385253906,1533.01953125,bright,3085917.6356538124,38,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
53,462.8888888888889,67.96296296296296,1851.5555555555557,271.85185185185185,27,432,461,65,467,72,6779.99609375,16.37025260925293,1373.269287109375,bright,2996736.7160997614,39,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
109,266.7368421052632,156.73684210526315,1066.9473684210527,626.9473684210526,19,304,265,154,270,160,8009.6044921875,19.264127731323242,1847.3199462890625,bright,2931662.8362827282,40,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
132,72.79166666666667,207.16666666666666,291.1666666666667,828.6666666666666,24,384,71,204,76,211,7055.18212890625,17.03822898864746,1695.7626953125,bright,2884987.4080540314,41,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
45,374.35714285714283,58.214285714285715,1497.4285714285713,232.85714285714286,14,224,373,56,377,61,9243.5537109375,22.168222427368164,2284.358642578125,bright,2868784.1655674167,42,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
114,399.2307692307692,164.53846153846155,1596.923076923077,658.1538461538462,13,208,397,163,402,167,9111.630859375,21.85774040222168,2296.052978515625,bright,2589075.60554618,43,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
137,64.5,213.0,258.0,852.0,16,256,63,211,67,216,8105.4599609375,19.48972511291504,1999.908447265625,bright,2527570.984838575,44,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
47,257.59090909090907,59.31818181818182,1030.3636363636363,237.27272727272728,22,352,254,57,262,63,6884.08251953125,16.622825622558594,1699.403564453125,bright,2517523.8724563792,45,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
43,303.5,53.5,1214.0,214.0,16,256,302,51,306,57,7856.0068359375,18.902637481689453,1472.7825927734375,bright,2375987.988374412,46,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
19,43.916666666666664,27.0,175.66666666666666,108.0,36,576,41,23,48,32,5196.5859375,12.643708229064941,1183.7528076171875,bright,2365348.1897164285,47,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
92,317.35714285714283,122.21428571428571,1269.4285714285713,488.85714285714283,14,224,316,120,320,125,8309.2587890625,19.9693603515625,1970.1624755859375,bright,2323028.162184477,48,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
78,199.66666666666666,108.25,798.6666666666666,433.0,36,576,196,106,204,112,5141.42236328125,12.51388168334961,1000.2481689453125,bright,2316209.4409762546,49,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
35,438.5,41.5,1754.0,166.0,22,352,436,39,442,45,6549.939453125,15.828818321228027,1884.88818359375,bright,2280911.6356083043,50,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
7,186.35714285714286,7.785714285714286,745.4285714285714,31.142857142857142,14,224,185,6,189,11,8229.1650390625,19.780864715576172,2297.943115234375,bright,2278920.005037822,51,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
107,458.7307692307692,154.26923076923077,1834.923076923077,617.0769230769231,26,416,457,151,462,159,5970.1396484375,14.464262008666992,2102.342529296875,bright,2245195.266686607,52,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
84,431.2631578947368,112.47368421052632,1725.0526315789473,449.89473684210526,19,304,429,110,435,115,6959.6611328125,16.7930965423584,1990.1171875,bright,2220610.964802975,53,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
155,25.705882352941178,240.7058823529412,102.82352941176471,962.8235294117648,17,272,24,238,28,244,7357.11572265625,17.728500366210938,1610.526123046875,bright,2217320.6893172488,54,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
113,77.0,162.5,308.0,650.0,12,192,75,161,80,165,8670.7978515625,20.82024383544922,2037.0147705078125,bright,2166337.5062090456,55,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
123,84.15789473684211,187.73684210526315,336.63157894736844,750.9473684210526,19,304,82,185,87,191,6772.97802734375,16.35373878479004,1468.1649169921875,bright,2104506.755631742,56,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
104,462.5,147.75,1850.0,591.0,16,256,460,146,466,150,7356.2490234375,17.72646141052246,2335.296875,bright,2086404.231042534,57,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
18,257.8333333333333,24.38888888888889,1031.3333333333333,97.55555555555556,18,288,256,22,261,28,6880.28466796875,16.606285095214844,2097.478515625,bright,2056607.437185444,58,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
143,432.04545454545456,223.9090909090909,1728.1818181818182,895.6363636363636,22,352,430,222,436,228,6094.17236328125,14.756173133850098,1763.37451171875,bright,1978386.5750022558,59,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
1,10.5,3.0,42.0,12.0,8,128,9,2,13,5,9958.65234375,23.851200103759766,2583.85107421875,bright,1900206.4785164595,60,36,41,far_pre_event_17_32,source_fill,0.5777368713634814,24.0,,True,0,0,1,0,0,5_c2_x10_260623,1,10,9279,927,1855,927,1854,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_36_pre41_5_c2_x10_260623_local1.png
155,293.7042253521127,256.6478873239437,1174.8169014084508,1026.5915492957747,71,1136,289,250,299,263,8483.4208984375,20.641084671020508,1892.745849609375,bright,12432597.643583285,1,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
14,330.7,26.98235294117647,1322.8,107.92941176470588,170,2720,321,16,341,36,4584.2939453125,15.859062194824219,1504.1160888671875,bright,12359442.475671396,2,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
29,140.79245283018867,40.679245283018865,563.1698113207547,162.71698113207546,53,848,137,35,145,46,9605.666015625,23.28339385986328,2512.302001953125,bright,11853582.771789327,3,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
97,294.34285714285716,147.22857142857143,1177.3714285714286,588.9142857142857,35,560,291,144,298,151,11803.888671875,28.484800338745117,2688.925048828125,bright,11768099.421369713,4,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
76,468.5,110.0,1874.0,440.0,30,480,466,107,472,114,12680.8408203125,30.78592300415039,2867.4365234375,bright,11711741.673660837,5,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
21,411.4793388429752,32.31404958677686,1645.9173553719008,129.25619834710744,121,1936,405,24,419,42,5432.7265625,17.00474739074707,1543.107421875,bright,11178239.283436015,6,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
18,245.54054054054055,26.324324324324323,982.1621621621622,105.29729729729729,37,592,242,23,249,31,11119.1533203125,26.85662841796875,3027.421142578125,bright,11049049.854704082,7,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
9,404.5882352941176,12.058823529411764,1618.3529411764705,48.23529411764706,34,544,402,9,409,16,11454.1640625,27.749839782714844,3026.682861328125,bright,10806941.397696376,8,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
54,198.75,80.0,795.0,320.0,80,1280,194,74,205,87,6429.1298828125,15.704609870910645,1667.2822265625,bright,8077358.129518703,9,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
133,367.1515151515151,208.6969696969697,1468.6060606060605,834.7878787878788,33,528,364,205,371,213,9566.0283203125,23.1635799407959,2809.557373046875,bright,7312254.2365447115,10,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
87,470.97222222222223,123.08333333333333,1883.888888888889,492.3333333333333,36,576,468,120,475,127,8482.365234375,20.666107177734375,2320.750244140625,bright,6310708.885954142,11,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
51,434.1,69.6,1736.4,278.4,20,320,432,68,438,73,11397.763671875,27.519113540649414,3175.976806640625,bright,6273127.051916346,12,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
52,173.83333333333334,73.06666666666666,695.3333333333334,292.26666666666665,30,480,171,70,178,77,9035.6962890625,21.902551651000977,2237.2275390625,bright,5937144.140218478,13,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
35,475.6666666666667,45.80952380952381,1902.6666666666667,183.23809523809524,21,336,474,43,478,50,10237.2744140625,24.759681701660156,2368.52392578125,bright,5322904.775679477,14,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
53,150.125,74.66666666666667,600.5,298.6666666666667,24,384,148,72,153,78,9464.8408203125,22.9229736328125,2279.854736328125,bright,5207095.117506981,15,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
156,96.1891891891892,253.43243243243242,384.7567567567568,1013.7297297297297,37,592,93,251,101,258,7586.2744140625,18.456087112426758,1610.9027099609375,bright,5180478.833454335,16,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
135,17.5625,211.28125,70.25,845.125,32,512,15,207,21,215,8146.4638671875,19.788116455078125,1824.75830078125,bright,5158501.622431755,17,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
176,62.0,294.8636363636364,248.0,1179.4545454545455,22,352,60,292,65,298,9715.439453125,23.518848419189453,2808.930908203125,bright,5026910.8521249145,18,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
158,16.4,255.04,65.6,1020.16,25,400,14,252,19,259,9058.384765625,21.956497192382812,1550.2130126953125,bright,4972259.991849214,19,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
85,210.8695652173913,121.21739130434783,843.4782608695652,484.8695652173913,23,368,209,119,214,125,9026.8935546875,21.881616592407227,2133.093994140625,bright,4543029.547035309,20,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
4,68.0,6.863636363636363,272.0,27.454545454545453,22,352,66,4,71,10,9030.498046875,21.89018440246582,2248.58544921875,bright,4348943.884828426,21,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
8,49.388888888888886,11.722222222222221,197.55555555555554,46.888888888888886,18,288,48,9,52,15,9957.978515625,24.095561981201172,1887.579833984375,bright,4318975.593552813,22,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
10,72.5,13.0,290.0,52.0,16,256,71,11,75,16,10355.2939453125,25.04030990600586,2549.95751953125,bright,4148796.3129345775,23,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
134,307.0566037735849,209.75471698113208,1228.2264150943397,839.0188679245283,53,848,302,206,313,214,5614.1259765625,13.766677856445312,1249.0264892578125,bright,4096256.7795363814,24,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
49,114.71428571428571,69.47619047619048,458.85714285714283,277.9047619047619,42,672,111,65,119,75,6199.05908203125,15.15754508972168,1695.5279541015625,bright,3946425.737088969,25,38,42,far_pre_event_17_32,far_pre_event_17_32,0.6053293243813548,22.0,,True,0,0,1,0,0,5_c2_x10_260623,3,10,9279,2783,3711,2783,3710,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_38_pre42_5_c2_x10_260623_local3.png
